2021-04-06 11:17:55.889 [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-9989"]
2021-04-06 11:17:55.889 [restartedMain] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2021-04-06 11:17:55.889 [restartedMain] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.38]
2021-04-06 11:17:56.111 [restartedMain] INFO  o.a.c.c.C.[.[localhost].[/aaserver] - Initializing Spring embedded WebApplicationContext
2021-04-06 11:17:56.111 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 6743 ms
2021-04-06 11:17:57.308 [restartedMain] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2021-04-06 11:17:57.393 [restartedMain] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 5.4.21.Final
2021-04-06 11:17:57.751 [restartedMain] INFO  o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
2021-04-06 11:17:58.067 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2021-04-06 11:17:58.369 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2021-04-06 11:17:58.399 [restartedMain] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect
2021-04-06 11:17:59.826 [restartedMain] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2021-04-06 11:17:59.826 [restartedMain] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2021-04-06 11:17:59.864 [restartedMain] INFO  o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
2021-04-06 11:17:59.911 [restartedMain] WARN  o.s.s.o.p.t.s.JwtAccessTokenConverter - Unable to create an RSA verifier from verifierKey (ignoreable if using MAC)
2021-04-06 11:18:00.951 [restartedMain] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2021-04-06 11:18:02.502 [restartedMain] INFO  o.s.b.a.e.web.EndpointLinksResolver - Exposing 2 endpoint(s) beneath base path '/actuator'
2021-04-06 11:18:03.140 [restartedMain] INFO  s.d.s.w.PropertySourcedRequestMappingHandlerMapping - Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2Controller#getDocumentation(String, HttpServletRequest)]
2021-04-06 11:18:03.665 [restartedMain] INFO  o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: OrRequestMatcher [requestMatchers=[Ant [pattern='/oauth/token'], Ant [pattern='/oauth/token_key'], Ant [pattern='/oauth/check_token']]], [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@6dc26fd8, org.springframework.security.web.context.SecurityContextPersistenceFilter@3e514c08, org.springframework.security.web.header.HeaderWriterFilter@5120b688, org.springframework.security.web.authentication.logout.LogoutFilter@50576c77, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@517a632a, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@5afd984b, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@73826786, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@59e6f54c, org.springframework.security.web.session.SessionManagementFilter@6834a5ce, org.springframework.security.web.access.ExceptionTranslationFilter@7850add6, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@5c85d8ca]
2021-04-06 11:18:03.685 [restartedMain] INFO  o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: org.springframework.security.oauth2.config.annotation.web.configuration.ResourceServerConfiguration$NotOAuthRequestMatcher@60bc7064, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@1b98dbfe, org.springframework.security.web.context.SecurityContextPersistenceFilter@ad3aab0, org.springframework.security.web.header.HeaderWriterFilter@2429f9fc, org.springframework.security.web.authentication.logout.LogoutFilter@3920f059, org.springframework.security.oauth2.provider.authentication.OAuth2AuthenticationProcessingFilter@391c4293, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@7c760786, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@17fbf7ed, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@3c5da9a6, org.springframework.security.web.session.SessionManagementFilter@510d0fd8, org.springframework.security.web.access.ExceptionTranslationFilter@29ebe713, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@26a89ece]
2021-04-06 11:18:03.706 [restartedMain] INFO  o.s.s.web.DefaultSecurityFilterChain - Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@2f90bfa1, org.springframework.security.web.context.SecurityContextPersistenceFilter@616fef16, org.springframework.security.web.header.HeaderWriterFilter@4e1c21db, org.springframework.security.web.csrf.CsrfFilter@3657769e, org.springframework.security.web.authentication.logout.LogoutFilter@44fb2d55, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@4ff14410, org.springframework.security.web.authentication.ui.DefaultLoginPageGeneratingFilter@229db5, org.springframework.security.web.authentication.ui.DefaultLogoutPageGeneratingFilter@219423e7, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@5cc9d04a, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@4fc2a919, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@607f5bc3, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@64802201, org.springframework.security.web.session.SessionManagementFilter@6c01878e, org.springframework.security.web.access.ExceptionTranslationFilter@4e8c01fb, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@17d33b37]
2021-04-06 11:18:03.958 [restartedMain] INFO  o.s.s.c.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2021-04-06 11:18:04.453 [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-9989"]
2021-04-06 11:18:04.501 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 9989 (http) with context path '/aaserver'
2021-04-06 11:18:04.503 [restartedMain] INFO  s.d.s.w.p.DocumentationPluginsBootstrapper - Context refreshed
2021-04-06 11:18:04.541 [restartedMain] INFO  s.d.s.w.p.DocumentationPluginsBootstrapper - Found 1 custom documentation plugin(s)
2021-04-06 11:18:04.604 [restartedMain] INFO  s.d.s.w.s.ApiListingReferenceScanner - Scanning for api listing references
2021-04-06 11:18:04.806 [restartedMain] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: createUsingPOST_1
2021-04-06 11:18:04.857 [restartedMain] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: createUsingPOST_2
2021-04-06 11:18:04.857 [restartedMain] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: deleteUsingDELETE_1
2021-04-06 11:18:04.875 [restartedMain] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: searchUsingPOST_1
2021-04-06 11:18:04.877 [restartedMain] INFO  s.d.s.w.r.o.CachingOperationNameGenerator - Generating unique operation named: updateUsingPUT_1
2021-04-06 11:18:04.925 [restartedMain] INFO  com.dcn.aaserver.Application - Started Application in 16.631 seconds (JVM running for 19.763)
2021-04-06 11:18:05.028 [restartedMain] INFO  com.dcn.aaserver.Application - Server start at localhost:9989
2021-04-06 11:18:58.010 [http-nio-9989-exec-1] INFO  o.a.c.c.C.[.[localhost].[/aaserver] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2021-04-06 11:18:58.016 [http-nio-9989-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2021-04-06 11:18:58.093 [http-nio-9989-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 76 ms
2021-04-06 11:18:59.225 [http-nio-9989-exec-1] WARN  o.a.c.util.SessionIdGeneratorBase - Creation of SecureRandom instance for session ID generation using [SHA1PRNG] took [712] milliseconds.
2021-04-06 11:18:59.597 [http-nio-9989-exec-1] INFO  com.dcn.aaserver.aspect.LogAspect - RequestDto(requestId=c8eec2a3-52f1-4cd0-b67f-5d65c5e1ed8c, api=POST /user/search, ip=127.0.0.1, status=200, time=203 ms)
2021-04-06 11:19:02.843 [http-nio-9989-exec-3] INFO  com.dcn.aaserver.aspect.LogAspect - RequestDto(requestId=1e484d87-5b19-42b7-9c66-75c4f6169644, api=GET /roles, ip=127.0.0.1, status=200, time=40 ms)
2021-04-06 11:19:17.311 [http-nio-9989-exec-5] INFO  com.dcn.aaserver.aspect.LogAspect - RequestDto(requestId=a1040aa9-88e6-41af-9512-6d383b2478f4, api=POST /user, ip=127.0.0.1, status=201, time=394 ms)
2021-04-06 11:19:17.396 [http-nio-9989-exec-6] INFO  com.dcn.aaserver.aspect.LogAspect - RequestDto(requestId=a1375d1f-ad68-4645-9b8a-5a7c033b65fe, api=POST /user/search, ip=127.0.0.1, status=200, time=26 ms)
2021-04-06 11:19:53.801 [http-nio-9989-exec-7] INFO  com.dcn.aaserver.aspect.LogAspect - RequestDto(requestId=51cc674e-ff87-4436-b794-d75264e4c599, api=GET /roles, ip=127.0.0.1, status=200, time=14 ms)
2021-04-06 11:20:15.433 [http-nio-9989-exec-8] INFO  com.dcn.aaserver.aspect.LogAspect - RequestDto(requestId=fd69c829-ff5e-4d33-b30b-9b446c95bfde, api=POST /user, ip=127.0.0.1, status=201, time=11593 ms)
2021-04-06 11:20:15.543 [http-nio-9989-exec-9] INFO  com.dcn.aaserver.aspect.LogAspect - RequestDto(requestId=ed300cb7-c6d2-4fbf-83b9-8f34cd64b39e, api=POST /user/search, ip=127.0.0.1, status=200, time=31 ms)
2021-04-06 11:21:12.303 [http-nio-9989-exec-10] INFO  com.dcn.aaserver.aspect.LogAspect - RequestDto(requestId=fdb9cefc-3352-4372-8a7f-7e6fbb891539, api=GET /roles, ip=127.0.0.1, status=200, time=34 ms)
